ELAPSED_RUNTIME,DELETE_FLAG,AVG_START_TIME,AVG_RUNTIME,TIME_ZONE,PRIORITY,CYCLIC,MAX_RERUN,END_TIME,START_TIME,FROM_TIME,STATUS,STATE,ODATE,MEMNAME,JOB_NAME,ORDER_TABLE,ORDER_ID,JOB_ID,GROUP_NAME,SYSDATE,CTRLM_TABLE_NAME,JOBNAME,SCRIPT_NAME,DESCRIPTION,INTERFACE_NAME,CRITICAL_LONG_RUN_JOBS_FLAG,THRESHOLD_RUN_TIME,CRITICAL_NOT_STARTED_JOBS_FLAG,FROMTIME,THRESHOLD_START_TIME,EXCLUDE_JOBS_FLAG,RESTATMENT_RUN_TIME,RESTATMENT_START_TIME,FISCAL_YEAR_END_RUN_TIME,FISCAL_YEAR_END_START_TIME,ACTUAL_RUN_TIME,RUN_TIME_DIFF,NEW_THRESHOLD_START_TIME,START_TIME_DIFF,LATE_START,FAILED,LONG_RUN,NOT_STARTED,REGION,APPLICATION,JOB_TYPE,DM_WORK_GROUP
217489,0,133056.0,3256, ,AA,0,0,20190708133109,20190708125454, ,Ended OK,Run (2) ,190708,sebl5746_optima_prd_denorm.sh,SEBLJ5746c,SEBLG408@SDHN5569,4cx5q,25953,SEBLG408@SDHN5569,2019-07-09 12:12:14.863715,SEBLG408@SDHN5569,SEBLJ5746c,sebl5746_optima_prd_denorm.sh,PL/SQL -Load EIM tables,Interface_544,Y,50.0,Y, ,11/1/2018 15:30,N, , , , ,36,-14.0,2019-07-08 15:30:00,-155, , , , ,CE,TX,UNIX,CETX
176465,0,130521.0,2608, ,AA,0,0,20190708133037,20190708130112, ,Ended OK,Run (2) ,190708,sebl5746_optima_prd_denorm.sh,SEBLJ5746u,SEBLG409@SDHN5569,4cx87,9517,SEBLG409@SDHN5569,2019-07-09 12:12:14.863715,SEBLG409@SDHN5569,SEBLJ5746u,sebl5746_optima_prd_denorm.sh,PL/SQL -Load EIM tables,Interface_822,Y,50.0,Y, ,11/1/2018 15:10,N, , , , ,29,-21.0,2019-07-08 15:10:00,-129, , , , ,WE,TX,UNIX,WETX
325,0,41540.0,3, ,AA,0,0,20190708041543,20190708041539,0415,Ended OK,Run (2) ,190708,sebl5748_optima_bd_trans.sh,SEBLJ5748c,SEBLG410@SDHN5569,4cxav,26891,SEBLG410@SDHN5569,2019-07-09 12:12:14.863715,SEBLG410@SDHN5569,SEBLJ5748c,sebl5748_optima_bd_trans.sh,Budget transfer interface,Interface_1088,Y,40.0,N,0415, ,N, , , , ,0,-40.0, , , , , , ,LA,TX,UNIX,LATX
250,0,110000.0,3, ,AA,0,0,20190708110004,20190708110000,1100,Ended OK,Run (2) ,190708,sebl5749_opt_cos_lock_disc.sh,SEBLJ5749u,SEBLG409@SDHN5569,4cx88,3667,SEBLG409@SDHN5569,2019-07-09 12:12:14.863715,SEBLG409@SDHN5569,SEBLJ5749u,sebl5749_opt_cos_lock_disc.sh,Run PL/SQL - Procedure,Interface_823,Y,40.0,N,1100, ,N, , , , ,0,-40.0, , , , , , ,WE,TX,UNIX,WETX
3200,0,110006.0,30, ,AA,0,0,20190708110038,20190708110006, ,Ended OK,Run (2) ,190708,sebl5750_tfm_cosmos_lock.bat,SEBLJ5750u,SEBLG409@-SIEBEL018,4cxer,13524,SEBLG409@-SIEBEL018,2019-07-09 12:12:14.863715,SEBLG409@-SIEBEL018,SEBLJ5750u,sebl5750_tfm_cosmos_lock.bat,EIM import,Interface_671,Y,40.0,N, , ,N, , , , ,1,-39.0, , , , , , ,WE,TX,NT,WETX
39284,0,120000.0,855, ,AA,0,0,20190708120633,20190708120000,1200,Ended OK,Run (2) ,190708,sebl5751_optima_rev_oi_scl.sh,SEBLJ5751a,SEBLG407@SDHN5569,4cxnf,17967,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5751a,sebl5751_optima_rev_oi_scl.sh,Send revised OI discounts to GPPDB,Interface_281,Y,40.0,N,1200, ,N, , , , ,7,-33.0, , , , , , ,AP,TX,UNIX,APTX
98560,0,120919.0,1355, ,AA,0,0,20190708122318,20190708120653, ,Ended OK,Run (2) ,190708,sebl5751_optima_rev_oi_scl.sh,SEBLJ5751b,SEBLG407@SDHN5569,4cxng,3617,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5751b,sebl5751_optima_rev_oi_scl.sh,Send revised OI discounts to GPPDB,Interface_282,Y,40.0,N, , ,N, , , , ,16,-24.0, , , , , , ,AP,TX,UNIX,APTX
12870,0,220230.0,218, ,AA,0,0,20190708220549,20190708220340,2200,Ended OK,Run (2) ,190708,sebl5751_optima_rev_oi_scl.sh,SEBLJ5751c,SEBLG410@SDHN5569,4cxaw,28159,SEBLG410@SDHN5569,2019-07-09 12:12:14.863715,SEBLG410@SDHN5569,SEBLJ5751c,sebl5751_optima_rev_oi_scl.sh,Send revised OI discounts to GPPDB,Interface_1089,Y,40.0,N,2200, ,N, , , , ,2,-38.0, , , , , , ,LA,TX,UNIX,LATX
49549,0,160709.0,1445, ,AA,0,0,20190708160816,20190708160000,1600,Ended OK,Run (2) ,190708,sebl5751_optima_rev_oi_scl.sh,SEBLJ5751e,SEBLG408@SDHN5569,4cx5r,3390,SEBLG408@SDHN5569,2019-07-09 12:12:14.863715,SEBLG408@SDHN5569,SEBLJ5751e,sebl5751_optima_rev_oi_scl.sh,Send revised OI discounts to GPPDB,Interface_546,Y,40.0,N,1600, ,N, , , , ,8,-32.0, , , , , , ,CE,TX,UNIX,CETX
22607,0,180429.0,429, ,AA,0,0,20190708174047,20190708173701, ,Ended OK,Run (2) ,190708,sebl5751_optima_rev_oi_scl.sh,SEBLJ5751ue,SEBLG409@SDHN5569,4cx8x,10857,SEBLG409@SDHN5569,2019-07-09 12:12:14.863715,SEBLG409@SDHN5569,SEBLJ5751ue,sebl5751_optima_rev_oi_scl.sh,Send revised OI discounts to GPPDB,Interface_824,Y,40.0,N, , ,N, , , , ,4,-36.0, , , , , , ,WE,TX,UNIX,WETX
1700,0,120856.0,21, ,AA,0,0,20190708120652,20190708120634, ,Ended OK,Run (2) ,190708,sebl5752_tfm_sca_rev_oi.bat,SEBLJ5752a,SEBLG407@-SIEBEL016,4cxr7,15980,SEBLG407@-SIEBEL016,2019-07-09 12:12:14.863715,SEBLG407@-SIEBEL016,SEBLJ5752a,sebl5752_tfm_sca_rev_oi.bat,EIM import,Interface_99,Y,40.0,N, , ,N, , , , ,0,-40.0, , , , , , ,AP,TX,NT,APTX
2500,0,122338.0,22, ,AA,0,0,20190708122344,20190708122319, ,Ended OK,Run (2) ,190708,sebl5752_tfm_sca_rev_oi.bat,SEBLJ5752b,SEBLG407@-SIEBEL016,4cxr8,8928,SEBLG407@-SIEBEL016,2019-07-09 12:12:14.863715,SEBLG407@-SIEBEL016,SEBLJ5752b,sebl5752_tfm_sca_rev_oi.bat,EIM import,Interface_100,Y,40.0,N, , ,N, , , , ,0,-40.0, , , , , , ,AP,TX,NT,APTX
2500,0,220442.0,27, ,AA,0,0,20190708220615,20190708220550, ,Ended OK,Run (2) ,190708,sebl5752_tfm_sca_rev_oi.bat,SEBLJ5752c,SEBLG410@-SIEBEL012,4cx08,23536,SEBLG410@-SIEBEL012,2019-07-09 12:12:14.863715,SEBLG410@-SIEBEL012,SEBLJ5752c,sebl5752_tfm_sca_rev_oi.bat,EIM import,Interface_936,Y,40.0,N, , ,N, , , , ,0,-40.0, , , , , , ,LA,TX,NT,LATX
3200,0,161833.0,33, ,AA,0,0,20190708160848,20190708160816, ,Ended OK,Run (2) ,190708,sebl5752_tfm_sca_rev_oi.bat,SEBLJ5752e,SEBLG408@-SIEBEL014,4cx2k,15520,SEBLG408@-SIEBEL014,2019-07-09 12:12:14.863715,SEBLG408@-SIEBEL014,SEBLJ5752e,sebl5752_tfm_sca_rev_oi.bat,EIM import,Interface_397,Y,40.0,N, , ,N, , , , ,1,-39.0, , , , , , ,CE,TX,NT,CETX
2300,0,173652.0,24, ,AA,0,0,20190708174111,20190708174048, ,Ended OK,Run (2) ,190708,sebl5752_tfm_sca_rev_oi.bat,SEBLJ5752ue,SEBLG409@-SIEBEL018,4cxgc,10372,SEBLG409@-SIEBEL018,2019-07-09 12:12:14.863715,SEBLG409@-SIEBEL018,SEBLJ5752ue,sebl5752_tfm_sca_rev_oi.bat,EIM import,Interface_672,Y,40.0,N, , ,N, , , , ,0,-40.0, , , , , , ,WE,TX,NT,WETX
92,0,253000.0,2, ,AA,0,0,20190709013002,20190709013000,0130,Ended OK,Run (2) ,190708,sebl5755_optima_ff_index.sh,SEBLJ5755a,SEBLG407@SDHN5569,4cxns,7193,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5755a,sebl5755_optima_ff_index.sh,Run PL/SQL - Procedure,Interface_283,Y,40.0,N,0130, ,N, , , , ,0,-40.0, , , , , , ,AP,TX,UNIX,APTX
0,0,,0, ,AA,0,0, , , ,Wait Condition,,190708,sebl5756_tfm_ff_index.bat,SEBLJ5756a,SEBLG407@-SIEBEL016,4cxru, ,SEBLG407@-SIEBEL016,2019-07-09 12:12:14.863715,SEBLG407@-SIEBEL016,SEBLJ5756a,sebl5756_tfm_ff_index.bat,EIM import,Interface_101,Y,40.0,N, , ,N, , , , , , , , , , , , ,AP,TX,NT,APTX
548862,0,71148.0,13419, ,AA,0,0,20190708084423,20190708071254, ,Ended OK,Run (2) ,190708,sebl5759_ship_tsp.sh,SEBLJ5759b,SEBLG407@SDHN5569,4cxnh,25293,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5759b,sebl5759_ship_tsp.sh,Run PL/SQL - Procedure,Interface_285,Y,120.0,N, , ,N, , , , ,91,-29.0, , , , , , ,AP,TX,UNIX,APTX
0,0,191749.0,300, ,AA,0,0, , , ,Wait Condition,,190708,sebl5759_ship_tsp.sh,SEBLJ5759d,SEBLG410@SDHN5569,4cxax, ,SEBLG410@SDHN5569,2019-07-09 12:12:14.863715,SEBLG410@SDHN5569,SEBLJ5759d,sebl5759_ship_tsp.sh,Run PL/SQL - Procedure,Interface_1091,Y,40.0,N, , ,N, , , , , , , , , , , , ,LA,TX,UNIX,LATX
0,0,100101.0,10133, ,AA,0,0, , , ,Wait Condition,,190708,sebl5759_ship_tsp.sh,SEBLJ5759e,SEBLG408@SDHN5569,4cx5s, ,SEBLG408@SDHN5569,2019-07-09 12:12:14.863715,SEBLG408@SDHN5569,SEBLJ5759e,sebl5759_ship_tsp.sh,Run PL/SQL - Procedure,Interface_549,Y,90.0,N, , ,N, , , , , , , , , , , , ,CE,TX,UNIX,CETX
0,0,115750.0,4456, ,AA,0,0, , , ,Wait Condition,,190708,sebl5759_ship_tsp.sh,SEBLJ5759f,SEBLG409@SDHN5569,4cx89, ,SEBLG409@SDHN5569,2019-07-09 12:12:14.863715,SEBLG409@SDHN5569,SEBLJ5759f,sebl5759_ship_tsp.sh,Run PL/SQL - Procedure,Interface_827,Y,90.0,N, , ,N, , , , , , , , , , , , ,WE,TX,UNIX,WETX
0,0,273000.0,138, ,AA,0,0, , ,0330,Wait Condition,,190708,sebl5760_tsp_mass_upd.sh,SEBLJ5760f,SEBLG407@SDHN5569,4cxnv, ,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5760f,sebl5760_tsp_mass_upd.sh,Run PL/SQL - Procedure,Interface_287,Y,40.0,N,0330, ,N, , , , , , , , , , , , ,AP,TX,UNIX,APTX
12914,0,131629.0,244, ,AA,0,0,20190708130257,20190708130047, ,Ended OK,Run (2) ,190708,sebl5761_sdc_tsp_error.sh,SEBLJ5761b,SEBLG407@SDHN5569,4cxni,8326,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5761b,sebl5761_sdc_tsp_error.sh,Run PL/SQL - Procedure,Interface_289,Y,40.0,N, , ,N, , , , ,2,-38.0, , , , , , ,AP,TX,UNIX,APTX
153,0,244703.0,2, ,AA,0,0,20190709001407,20190709001405, ,Ended OK,Run (2) ,190708,sebl5761_sdc_tsp_error.sh,SEBLJ5761d,SEBLG410@SDHN5569,4cxay,4862,SEBLG410@SDHN5569,2019-07-09 12:12:14.863715,SEBLG410@SDHN5569,SEBLJ5761d,sebl5761_sdc_tsp_error.sh,Run PL/SQL - Procedure,Interface_1093,Y,40.0,N, , ,N, , , , ,0,-40.0, , , , , , ,LA,TX,UNIX,LATX
4155,0,220017.0,809, ,AA,0,0,20190708220047,20190708220005, ,Ended OK,Run (2) ,190708,sebl5761_sdc_tsp_error.sh,SEBLJ5761e,SEBLG408@SDHN5569,4cx5t,22100,SEBLG408@SDHN5569,2019-07-09 12:12:14.863715,SEBLG408@SDHN5569,SEBLJ5761e,sebl5761_sdc_tsp_error.sh,Run PL/SQL - Procedure,Interface_551,Y,40.0,N, , ,N, , , , ,1,-39.0, , , , , , ,CE,TX,UNIX,CETX
5241,0,220017.0,115, ,AA,0,0,20190708220101,20190708220008, ,Ended OK,Run (2) ,190708,sebl5761_sdc_tsp_error.sh,SEBLJ5761f,SEBLG409@SDHN5569,4cx8a,22713,SEBLG409@SDHN5569,2019-07-09 12:12:14.863715,SEBLG409@SDHN5569,SEBLJ5761f,sebl5761_sdc_tsp_error.sh,Run PL/SQL - Procedure,Interface_829,Y,40.0,N, , ,N, , , , ,1,-39.0, , , , , , ,WE,TX,UNIX,WETX
4614,0,130000.0,29, ,AA,0,0,20190708130046,20190708130000,1300,Ended OK,Run (2) ,190708,sebl5762_tsp_error.sh,SEBLJ5762b,SEBLG407@SDHN5569,4cxnj,4742,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5762b,sebl5762_tsp_error.sh,Run PL/SQL - Procedure,Interface_291,Y,40.0,N,1300, ,N, , , , ,1,-39.0, , , , , , ,AP,TX,UNIX,APTX
261,0,43000.0,3, ,AA,0,0,20190708043003,20190708043000,0430,Ended OK,Run (2) ,190708,sebl5762_tsp_error.sh,SEBLJ5762d,SEBLG410@SDHN5569,4cxaz,8792,SEBLG410@SDHN5569,2019-07-09 12:12:14.863715,SEBLG410@SDHN5569,SEBLJ5762d,sebl5762_tsp_error.sh,Run PL/SQL - Procedure,Interface_1095,Y,40.0,N,0430, ,N, , , , ,0,-40.0, , , , , , ,LA,TX,UNIX,LATX
279,0,220000.0,15, ,AA,0,0,20190708220003,20190708220000,2200,Ended OK,Run (2) ,190708,sebl5762_tsp_error.sh,SEBLJ5762e,SEBLG408@SDHN5569,4cx5u,20406,SEBLG408@SDHN5569,2019-07-09 12:12:14.863715,SEBLG408@SDHN5569,SEBLJ5762e,sebl5762_tsp_error.sh,Run PL/SQL - Procedure,Interface_553,Y,40.0,N,2200, ,N, , , , ,0,-40.0, , , , , , ,CE,TX,UNIX,CETX
790,0,220000.0,16, ,AA,0,0,20190708220008,20190708220000,2200,Ended OK,Run (2) ,190708,sebl5762_tsp_error.sh,SEBLJ5762f,SEBLG409@SDHN5569,4cx8b,20402,SEBLG409@SDHN5569,2019-07-09 12:12:14.863715,SEBLG409@SDHN5569,SEBLJ5762f,sebl5762_tsp_error.sh,Run PL/SQL - Procedure,Interface_831,Y,40.0,N,2200, ,N, , , , ,0,-40.0, , , , , , ,WE,TX,UNIX,WETX
93859,0,73000.0,2350, ,AA,0,0,20190708074538,20190708073000,0730,Ended OK,Run (2) ,190708,sebl5763_tsp_complete_agg.sh,SEBLJ5763f,SEBLG407@SDHN5569,4cxnw,23404,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5763f,sebl5763_tsp_complete_agg.sh,Run PL/SQL - Procedure,Interface_293,Y,40.0,N,0730, ,N, , , , ,16,-24.0, , , , , , ,AP,TX,UNIX,APTX
135484,0,41543.0,4736, ,AA,0,0,20190708043826,20190708041550, ,Ended OK,Run (2) ,190708,sebl5764_tfm_autogtin.sh,SEBLJ5764a,SEBLG407@SDHN5569,4cxnk,27566,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5764a,sebl5764_tfm_autogtin.sh,Run PL/SQL - Procedure,Interface_294,Y,90.0,Y, ,11/1/2018 4:30,N, , , , ,23,-67.0,2019-07-08 04:30:00,-14, , , , ,AP,TX,UNIX,APTX
52952,0,41533.0,538, ,AA,0,0,20190708042429,20190708041539, ,Ended OK,Run (2) ,190708,sebl5764_tfm_autogtin.sh,SEBLJ5764b,SEBLG410@SDHN5569,4cxb0,26917,SEBLG410@SDHN5569,2019-07-09 12:12:14.863715,SEBLG410@SDHN5569,SEBLJ5764b,sebl5764_tfm_autogtin.sh,Run PL/SQL - Procedure,Interface_1097,Y,40.0,N, ,11/1/2018 4:30,N, , , , ,9,-31.0, , , , , , ,LA,TX,UNIX,LATX
79226,0,140254.0,2857, ,AA,0,0,20190708132631,20190708131319, ,Ended OK,Run (2) ,190708,sebl5764_tfm_autogtin.sh,SEBLJ5764c,SEBLG408@SDHN5569,4cx5v,29948,SEBLG408@SDHN5569,2019-07-09 12:12:14.863715,SEBLG408@SDHN5569,SEBLJ5764c,sebl5764_tfm_autogtin.sh,Run PL/SQL - Procedure,Interface_555,Y,110.0,Y, ,11/1/2018 15:30,N, , , , ,13,-97.0,2019-07-08 15:30:00,-137, , , , ,CE,TX,UNIX,CETX
41616,0,174947.0,944, ,AA,0,0,20190708173447,20190708172750, ,Ended OK,Run (2) ,190708,sebl5764_tfm_autogtin.sh,SEBLJ5764u,SEBLG409@SDHN5569,4cx8c,25648,SEBLG409@SDHN5569,2019-07-09 12:12:14.863715,SEBLG409@SDHN5569,SEBLJ5764u,sebl5764_tfm_autogtin.sh,Run PL/SQL - Procedure,Interface_833,Y,60.0,Y, ,11/1/2018 20:30,N, , , , ,7,-53.0,2019-07-08 20:30:00,-182, , , , ,WE,TX,UNIX,WETX
13700,0,50320.0,210, ,AA,0,0,20190708044043,20190708043826, ,Ended OK,Run (2) ,190708,sebl5765_tfm_autogtin_wf.bat,SEBLJ5765a,SEBLG407@-SIEBEL016,4cxr9,14836,SEBLG407@-SIEBEL016,2019-07-09 12:12:14.863715,SEBLG407@-SIEBEL016,SEBLJ5765a,sebl5765_tfm_autogtin_wf.bat,EIM import Auto Add GTIN,Interface_102,Y,40.0,Y, ,11/1/2018 5:45,N, , , , ,2,-38.0,2019-07-08 05:45:00,-67, , , , ,AP,TX,NT,APTX
16800,0,42112.0,209, ,AA,0,0,20190708042718,20190708042430, ,Ended OK,Run (2) ,190708,sebl5765_tfm_autogtin_wf.bat,SEBLJ5765b,SEBLG410@-SIEBEL012,4cx09,23140,SEBLG410@-SIEBEL012,2019-07-09 12:12:14.863715,SEBLG410@-SIEBEL012,SEBLJ5765b,sebl5765_tfm_autogtin_wf.bat,EIM import Auto Add GTIN,Interface_937,Y,40.0,N, ,11/1/2018 5:00,N, , , , ,3,-37.0, , , , , , ,LA,TX,NT,LATX
15600,0,143426.0,235, ,AA,0,0,20190708132908,20190708132632, ,Ended OK,Run (2) ,190708,sebl5765_tfm_autogtin_wf.bat,SEBLJ5765c,SEBLG408@-SIEBEL014,4cx2l,14376,SEBLG408@-SIEBEL014,2019-07-09 12:12:14.863715,SEBLG408@-SIEBEL014,SEBLJ5765c,sebl5765_tfm_autogtin_wf.bat,EIM import Auto Add GTIN,Interface_398,Y,40.0,Y, ,11/1/2018 17:00,N, , , , ,3,-37.0,2019-07-08 17:00:00,-213, , , , ,CE,TX,NT,CETX
12700,0,180223.0,200, ,AA,0,0,20190708173654,20190708173447, ,Ended OK,Run (2) ,190708,sebl5765_tfm_autogtin_wf.bat,SEBLJ5765u,SEBLG409@-SIEBEL018,4cxes,15864,SEBLG409@-SIEBEL018,2019-07-09 12:12:14.863715,SEBLG409@-SIEBEL018,SEBLJ5765u,sebl5765_tfm_autogtin_wf.bat,EIM import Auto Add GTIN,Interface_673,Y,40.0,N, ,11/1/2018 18:40,N, , , , ,2,-38.0, , , , , , ,WE,TX,NT,WETX
63568,0,73000.0,1205, ,AA,0,0,20190708074036,20190708073000,0730,Ended OK,Run (2) ,190708,sebl5769_tsp_snapshot.sh,SEBLJ5769a,SEBLG407@SDHN5569,4cxnl,23407,SEBLG407@SDHN5569,2019-07-09 12:12:14.863715,SEBLG407@SDHN5569,SEBLJ5769a,sebl5769_tsp_snapshot.sh,Run PL/SQL - Procedure,Interface_295,Y,40.0,N,0730, ,N, , , , ,11,-29.0, , , , , , ,AP,TX,UNIX,APTX
1900,0,180000.0,18, ,AA,0,0,20190708180019,20190708180000,1800,Ended OK,Run (2) ,190708,sebl5769_tsp_snapshot.sh,SEBLJ5769b,SEBLG410@SDHN5569,4cxb1,15876,SEBLG410@SDHN5569,2019-07-09 12:12:14.863715,SEBLG410@SDHN5569,SEBLJ5769b,sebl5769_tsp_snapshot.sh,Run PL/SQL - Procedure,Interface_1098,Y,40.0,N,1800, ,N, , , , ,0,-40.0, , , , , , ,LA,TX,UNIX,LATX
206025,0,120000.0,3649, ,AA,0,0,20190708123420,20190708120000,1200,Ended OK,Run (2) ,190708,sebl5769_tsp_snapshot.sh,SEBLJ5769c,SEBLG408@SDHN5569,4cx5w,17924,SEBLG408@SDHN5569,2019-07-09 12:12:14.863715,SEBLG408@SDHN5569,SEBLJ5769c,sebl5769_tsp_snapshot.sh,Run PL/SQL - Procedure,Interface_556,Y,70.0,N,1200, ,N, , , , ,34,-36.0, , , , , , ,CE,TX,UNIX,CETX
76167,0,113000.0,1111, ,AA,0,0,20190708114242,20190708113000,1130,Ended OK,Run (2) ,190708,sebl5769_tsp_snapshot.sh,SEBLJ5769u,SEBLG409@SDHN5569,4cx8d,25637,SEBLG409@SDHN5569,2019-07-09 12:12:14.863715,SEBLG409@SDHN5569,SEBLJ5769u,sebl5769_tsp_snapshot.sh,Run PL/SQL - Procedure,Interface_834,Y,40.0,N,1130, ,N, , , , ,13,-27.0, , , , , , ,WE,TX,UNIX,WETX
150067,0,211832.0,2810, ,AA,0,0,20190708201637,20190708195136, ,Ended OK,Run (2) ,190708,sebl57_optima_basevolume.sh,SEBLJ57cz,SEBLG408@SDHN5569,4cx6e,23078,SEBLG408@SDHN5569,2019-07-09 12:12:14.863715,SEBLG408@SDHN5569,SEBLJ57cz,sebl57_optima_basevolume.sh,PL/SQL - load EIM tables,Interface_558,Y,70.0,N, , ,N, , , , ,25,-45.0, , , , , , ,CE,TX,UNIX,CETX
8400,0,192230.0,202, ,AA,0,0,20190709010127,20190709010000,0100,Ended OK,Run (2) ,190708,sebl5900_tfm_wf_accrflg.bat,SEBLJ5900a,SEBLG407@-SIEBEL016,4cxrb,16424,SEBLG407@-SIEBEL016,2019-07-09 12:12:14.863715,SEBLG407@-SIEBEL016,SEBLJ5900a,sebl5900_tfm_wf_accrflg.bat,Workflow to set accrual flag for Funded Accounts,Interface_103,Y,40.0,N,0100, ,N, , , , ,1,-39.0, , , , , , ,AP,TX,NT,APTX
12700,0,192230.0,202, ,AA,0,0,20190708190207,20190708190000,1900,Ended OK,Run (2) ,190708,sebl5900_tfm_wf_accrflg.bat,SEBLJ5900a,SEBLG407@-SIEBEL016,4cxrc,14912,SEBLG407@-SIEBEL016,2019-07-09 12:12:14.863715,SEBLG407@-SIEBEL016,SEBLJ5900a,sebl5900_tfm_wf_accrflg.bat,Workflow to set accrual flag for Funded Accounts,Interface_105,Y,40.0,N,1900, ,N, , , , ,2,-38.0, , , , , , ,AP,TX,NT,APTX
23500,0,192230.0,202, ,AA,0,0,20190708130356,20190708130000,1300,Ended OK,Run (2) ,190708,sebl5900_tfm_wf_accrflg.bat,SEBLJ5900a,SEBLG407@-SIEBEL016,4cxra,15732,SEBLG407@-SIEBEL016,2019-07-09 12:12:14.863715,SEBLG407@-SIEBEL016,SEBLJ5900a,sebl5900_tfm_wf_accrflg.bat,Workflow to set accrual flag for Funded Accounts,Interface_104,Y,40.0,N,1300, ,N, , , , ,4,-36.0, , , , , , ,AP,TX,NT,APTX
4500,0,192230.0,50, ,AA,0,0,20190709010046,20190709010000,0100,Ended OK,Run (2) ,190708,sebl5900_tfm_wf_accrflg.bat,SEBLJ5900b,SEBLG410@-SIEBEL012,4cx0a,7264,SEBLG410@-SIEBEL012,2019-07-09 12:12:14.863715,SEBLG410@-SIEBEL012,SEBLJ5900b,sebl5900_tfm_wf_accrflg.bat,Workflow to set accrual flag for Funded Accounts,Interface_938,Y,40.0,N,0100, ,N, , , , ,1,-39.0, , , , , , ,LA,TX,NT,LATX
5500,0,192230.0,50, ,AA,0,0,20190708130055,20190708130000,1300,Ended OK,Run (2) ,190708,sebl5900_tfm_wf_accrflg.bat,SEBLJ5900b,SEBLG410@-SIEBEL012,4cx0c,22024,SEBLG410@-SIEBEL012,2019-07-09 12:12:14.863715,SEBLG410@-SIEBEL012,SEBLJ5900b,sebl5900_tfm_wf_accrflg.bat,Workflow to set accrual flag for Funded Accounts,Interface_939,Y,40.0,N,1300, ,N, , , , ,1,-39.0, , , , , , ,LA,TX,NT,LATX
5200,0,192230.0,50, ,AA,0,0,20190708190052,20190708190000,1900,Ended OK,Run (2) ,190708,sebl5900_tfm_wf_accrflg.bat,SEBLJ5900b,SEBLG410@-SIEBEL012,4cx0b,7436,SEBLG410@-SIEBEL012,2019-07-09 12:12:14.863715,SEBLG410@-SIEBEL012,SEBLJ5900b,sebl5900_tfm_wf_accrflg.bat,Workflow to set accrual flag for Funded Accounts,Interface_940,Y,40.0,N,1900, ,N, , , , ,1,-39.0, , , , , , ,LA,TX,NT,LATX
14300,0,192230.0,220, ,AA,0,0,20190708190223,20190708190000,1900,Ended OK,Run (2) ,190708,sebl5900_tfm_wf_accrflg.bat,SEBLJ5900c,SEBLG408@-SIEBEL014,4cx2n,15684,SEBLG408@-SIEBEL014,2019-07-09 12:12:14.863715,SEBLG408@-SIEBEL014,SEBLJ5900c,sebl5900_tfm_wf_accrflg.bat,Workflow to set accrual flag for Funded Accounts,Interface_401,Y,40.0,N,1900, ,N, , , , ,2,-38.0, , , , , , ,CE,TX,NT,CETX
16300,0,192230.0,220, ,AA,0,0,20190708130244,20190708130000,1300,Ended OK,Run (2) ,190708,sebl5900_tfm_wf_accrflg.bat,SEBLJ5900c,SEBLG408@-SIEBEL014,4cx2m,13432,SEBLG408@-SIEBEL014,2019-07-09 12:12:14.863715,SEBLG408@-SIEBEL014,SEBLJ5900c,sebl5900_tfm_wf_accrflg.bat,Workflow to set accrual flag for Funded Accounts,Interface_400,Y,40.0,N,1300, ,N, , , , ,3,-37.0, , , , , , ,CE,TX,NT,CETX
13300,0,192230.0,220, ,AA,0,0,20190709010214,20190709010000,0100,Ended OK,Run (2) ,190708,sebl5900_tfm_wf_accrflg.bat,SEBLJ5900c,SEBLG408@-SIEBEL014,4cx2o,16696,SEBLG408@-SIEBEL014,2019-07-09 12:12:14.863715,SEBLG408@-SIEBEL014,SEBLJ5900c,sebl5900_tfm_wf_accrflg.bat,Workflow to set accrual flag for Funded Accounts,Interface_399,Y,40.0,N,0100, ,N, , , , ,2,-38.0, , , , , , ,CE,TX,NT,CETX
1300,0,192230.0,28, ,AA,0,0,20190708190013,20190708190000,1900,Ended OK,Run (2) ,190708,sebl5900_tfm_wf_accrflg.bat,SEBLJ5900u,SEBLG409@-SIEBEL018,4cxeu,17536,SEBLG409@-SIEBEL018,2019-07-09 12:12:14.863715,SEBLG409@-SIEBEL018,SEBLJ5900u,sebl5900_tfm_wf_accrflg.bat,Workflow to set accrual flag for Funded Accounts,Interface_676,Y,40.0,N,1900, ,N, , , , ,0,-40.0, , , , , , ,WE,TX,NT,WETX
