CTRLM_TABLE_NAME,JOB_NAME,SCRIPT_NAME,DESCRIPTION,CRITICAL_LONG_RUN_JOBS_FLAG,THRESHOLD_RUN_TIME,CRITICAL_NOT_STARTED_JOBS_FLAG,FROM_TIME,THRESHOLD_START_TIME,EXCLUDE_JOBS_FLAG,RESTATMENT_RUN_TIME,RESTATMENT_START_TIME,FISCAL_YEAR_END_RUN_TIME,FISCAL_YEAR_END_START_TIME
ADWGGKE4@ETL01,ADWGJK33,adwgk33_opt_ex_plan_spf.sh,Extract for OPT_PLAN_SHPMT_PATRN_FCT,Y,40,N,,,N,,,,
ADWGGKE4@ETL01,ADWGJK34,adwgk34_opt_cdc_plan_spf.sh,CDC for OPT_OPT_PLAN_SHPMT_PATRN_FCT,Y,40,N,,,N,,,,
ADWGGKE4@ETL01,ADWGJK99,adwgk99_opt_end_fct_extrt.sh,End job for fact extraction,N,60,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK00,adwgk00_optw_begin_shpmnt.sh,Triger job for shipment weekly process,N,60,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK0A,adwgk0a_optw_sem_get.sh,Get semaphore for shipment  process,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK01,adwgk01_optw_ld_sh_rpt_sf.sh,Load SHPMT_SFCT and SHPMT_EXCPT_RPT_SFCT,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK02,adwgk02_optw_ex_acct_xm.sh,Extract OPT_ACCT_XM,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK03,adwgk03_optw_ld_acct_hier.sh,Load OPT_ACCT_HIER_FDIM[FDIM],Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK04,adwgk04_optw_fund_pstn_o4.sh,PUBLISH Fund Position,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK05,adwgk05_optw_ld_sh_ful_sf.sh,Load OPT_SHPMT_FULL_SFCT,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK07,adwgk07_optw_cdc_acct_xm.sh,CDC OPT_ACCT_XM_ESI,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK08,adwgk08_optw_ld_shpmt_f.sh,Load OPT_SHPMT_FCT,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK09,adwgk09_optw_ld_acct_xm.sh,Load OPT_ACCT_XM_ESI,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK10,adwgk10_optw_msng_gtin_o4.sh,PUBLISH MISSING_DCMPD_GTIN_LIST,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK13,adwgk13_optw_agg_shpmt.sh,AGG OPT_SHPMT_AGG_BFCT,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK15,adwgk15_optw_post_basln.sh,Calculate post baseline,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK16,adwgk16_optw_agg_prmtn_f.sh,AGG OPT_PRMTN_FCT,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK19,adwgk19_optw_ld_shp_re_f.sh,Load OPT_SHPMT_RPT_EXCPT_FCT,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK20,adwgk20_optw_ag_shp_r_bf.sh,AGG OPT_SHPMT_RPT_BFCT,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK21,adwgk21_optw_backup_str.sh,Backup start,N,60,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK22,adwgk22_optw_rf_cal_ms_mv.sh,Refreshing OPT_CAL_MASTR_MV,N,60,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK23,adwgk23_optw_rf_shp_mv01.sh,Refreshing OPT_CAL_SHPMT_RPT_PRMTT_MV01,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK24,adwgk24_optw_rf_shp_mv02.sh,Refreshing OPT_CAL_SHPMT_RPT_PRMTT_MV02,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK25,adwgk25_optw_rf_shp_mv03.sh,Refreshing OPT_CAL_SHPMT_RPT_PRMTT_MV03,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK26,adwgk26_optw_rf_shp_mv04.sh,Refreshing OPT_CAL_SHPMT_RPT_PRMTT_MV04,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK27,adwgk27_optw_agg_cmb_prmn.sh,AGG OPT_COMB_PRMTN_FCT of,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK28,adwgk28_optw_ld_shpmt_mth.sh,Populate data for OPT_SHPMT_MTH_FCT,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK29,adwgk29_optw_epos_tfads.sh,Load data for OPT_EPOS_TFADS_PLC,N,60,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK30,adwgk30_optw_epos_sfct.sh,Load data for OPT_EPOS_SFCT,N,60,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK31,adwgk31_optw_epos_fct.sh,Load data for OPT_EPOS_FCT,N,60,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK32,adwgk32_optw_epos_wb_f.sh,AGG for OPT_EPOS_WLY_BRAND_FCT,N,60,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK33,adwgk33_optw_epos_peb_f.sh,BFCT for OPT_EPOS_POST_EVENT_BASLN_FCT,N,60,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK34,adwgk34_optw_plan_mth_f.sh,AGG for OPT_PLAN_MTH_FCT,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK35,adwgk35_optw_bus_unit_d_b.sh,OPT_BUS_UNIT_DIM [backup],Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK36,adwgk36_optw_bus_unit_e_b.sh,OPT_BUS_UNIT_ESI [backup],Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK37,adwgk37_optw_bus_unit_s_b.sh,OPT_BUS_UNIT_SDIM [backup],Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK38,adwgk38_optw_bus_unit_f_b.sh,OPT_BUS_UNIT_FDIM [backup],Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK39,adwgk39_optw_acct_esi_b.sh,OPT_ACCT_ESI [backup],Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK40,adwgk40_optw_acct_typ2d_b.sh,OPT_ACCT_HIER_TYPE2_DIM [backup],Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK41,adwgk41_optw_acct_typ2s_b.sh,OPT_ACCT_HIER_TYPE2_SDIM [backup],Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK42,adwgk42_optw_acct_dim_b.sh,OPT_ACCT_DIM [backup],Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK43,adwgk43_optw_acct_sdim_b.sh,OPT_ACCT_SDIM [backup],Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK44,adwgk44_optw_acct_fdim_b.sh,OPT_ACCT_FDIM [backup],Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK45,adwgk45_optw_acct_h_fd_b.sh,OPT_ACCT_HIER_FDIM [backup],Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK47,adwgk47_optw_buom_ship_o4.sh,PUBLISH BUOM UNIT SHIPMENT,N,60,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK48,adwgk48_optw_cu_ship_o4.sh,PUBLISH CU SHIPMENT,N,60,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK49,adwgk49_optw_logi_detl_o4.sh,PUBLISH LOGISTIC DETAIL,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK50,adwgk50_optw_user_acct_o4.sh,PUBLISH USER ACCOUNT POSITION,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK51,adwgk51_optw_asdn_type2_b.sh,OPT_ACCT_ASDN_TYPE2_DIM [backup],Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK52,adwgk52_optw_prmt_prod_ag.sh,OPT_PRMTN_PROD_FCT [AGG],N,60,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK53,adwgk53_optw_archv_file.sh,Archive Current Files,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK54,adwgk54_optw_drop_gtin_lt.sh,PUBLISH DROPPED GTIN LIST,N,60,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK55,adwgk55_optw_user_acct_na.sh,PUBLISH USER ACCOUNT POSITION NOADMIN,N,60,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK56,adwgk56_optw_set_epos_sem.sh,Set EPOS semaphore if it not exist,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK57,adwgk57_optw_rels_epos_sm.sh,Release EPOS semaphore,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK58,adwgk58_optw_sh_pr_acc_sf.sh,Load stage data for OPT_SHPMT_PRMTN_ACCT_SFCT,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK59,adwgk59_optw_basln_flt.sh,OPT_BASLN_FCT[FLTR_LKP],Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK61,adwgk61_optw_rfrsh_mv01.sh,Refresh MV OPT_FILTR_LKP_MV01,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK62,adwgk62_optw_rfrsh_mv02.sh,Refresh MV OPT_FILTR_LKP_MV02,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK63,adwgk63_optw_pymt_by_doc.sh,PUBLISH PAYMENTS_BY_DOC,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK64,adwgk64_optw_ld_sh_ful_f.sh,Load OPT_SHPMT_FULL_FCT,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK65,adwgk65_optw_ld_act_sh_sd.sh,Load OPT_ACCT_SHIPT_ASSOC_SDIM,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK66,adwgk66_optw_ld_fund_pymt.sh,Load OPT_FUND_PYMT_DOC_TSFCT_DD,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK67,adwgk67_optw_rfrsh_mv03.sh,Refresh MV OPT_FILTR_LKP_MV03,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK68,adwgk68_optw_sh_pr_mth_sf.sh,Load OPT_SHPMT_PRMTN_MTH_SFCT,Y,140,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK69,adwgk69_optw_sh_gt_mtn_f.sh,Load OPT_SHPMT_GTIN_MTH_FCT,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK70,adwgk70_optw_sh_fd_mth_f.sh,Load OPT_SHPMT_FUND_MTH_FCT,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK71,adwgk71_optw_sh_fund_brnd.sh,Load OPT_SHPMT_FUND_BRAND_SFCT,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK72,adwgk72_optw_sh_plan_prod.sh,Load OPT_SHPMT_PLAN_PROD_SFCT,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK73,adwgk73_optw_ld_fund_if.sh,Load OPT_FUND_IFCT,N,60,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK74,adwgk74_optw_acct_brd_tsp.sh,PUBLISH ACCOUNT BRAND TSP,N,60,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK75,adwgk75_optw_prod_dmy_fdim.sh,create dummy products,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK94,adwgk94_optw_rename_file.sh,Rename extract file,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK95,adwgk95_optw_load_end.sh,Load end,N,60,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK96,adwgk96_optw_backup_end.sh,Backup end,N,60,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK97,adwgk97_optw_o4_start.sh,O4 start,N,60,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK98,adwgk98_optw_rels_semaph.sh,Release semaphore for shipment  process,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK99,adwgk99_optw_end_shpmnt.sh,End job for shipment weekly process,N,60,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJK76,adwgk76_optw_reorg_prcss.sh,Reorg process for Tables,Y,40,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJKDP,adwgkdp_optw_disp_plan_cmpt.sh,Load OPT_DISP_PLAN_CMPT_DIM,N,60,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJKDD,adwgkdd_optw_disp_plan_cmpt.sh,PUBLISH DISPLAY PLANNING COMPONENT,N,60,N,,,N,,,,
ADWGGKE6@ETL01,ADWGJKAR,adwgkar_optw_wkly_arch_file.sh,Archive Weekly Data Dump Files,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK00,adwgk00_optm_begin_shpmnt.sh,Triger job for shipment weekly process,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK0A,adwgk0a_optm_sem_get.sh,Get semaphore for shipment  process,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK01,adwgk01_optm_ld_sh_rpt_sf.sh,Load SHPMT_SFCT and SHPMT_EXCPT_RPT_SFCT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK02,adwgk02_optm_ex_acct_xm.sh,Extract OPT_ACCT_XM,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK03,adwgk03_optm_ld_acct_hier.sh,Load OPT_ACCT_HIER_FDIM[FDIM],N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK04,adwgk04_optm_fund_pstn_o4.sh,PUBLISH Fund Position,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK05,adwgk05_optm_ld_sh_ful_sf.sh,Load OPT_SHPMT_FULL_SFCT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK07,adwgk07_optm_cdc_acct_xm.sh,CDC OPT_ACCT_XM_ESI,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK08,adwgk08_optm_ld_shpmt_f.sh,Load OPT_SHPMT_FCT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK09,adwgk09_optm_ld_acct_xm.sh,Load OPT_ACCT_XM_ESI,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK10,adwgk10_optm_msng_gtin_o4.sh,PUBLISH MISSING_DCMPD_GTIN_LIST,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK13,adwgk13_optm_agg_shpmt.sh,AGG OPT_SHPMT_AGG_BFCT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK15,adwgk15_optm_post_basln.sh,Calculate post baseline,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK16,adwgk16_optm_agg_prmtn_f.sh,AGG OPT_PRMTN_FCT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK19,adwgk19_optm_ld_shp_re_f.sh,Load OPT_SHPMT_RPT_EXCPT_FCT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK20,adwgk20_optm_ag_shp_r_bf.sh,AGG OPT_SHPMT_RPT_BFCT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK21,adwgk21_optm_backup_str.sh,Backup start,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK22,adwgk22_optm_rf_cal_ms_mv.sh,Refreshing OPT_CAL_MASTR_MV,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK23,adwgk23_optm_rf_shp_mv01.sh,Refreshing OPT_CAL_SHPMT_RPT_PRMTT_MV01,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK24,adwgk24_optm_rf_shp_mv02.sh,Refreshing OPT_CAL_SHPMT_RPT_PRMTT_MV02,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK25,adwgk25_optm_rf_shp_mv03.sh,Refreshing OPT_CAL_SHPMT_RPT_PRMTT_MV03,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK26,adwgk26_optm_rf_shp_mv04.sh,Refreshing OPT_CAL_SHPMT_RPT_PRMTT_MV04,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK27,adwgk27_optm_agg_cmb_prmn.sh,AGG OPT_COMB_PRMTN_FCT of,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK28,adwgk28_optm_ld_shpmt_mth.sh,Populate data for OPT_SHPMT_MTH_FCT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK29,adwgk29_optm_epos_tfads.sh,Load data for OPT_EPOS_TFADS_PLC,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK30,adwgk30_optm_epos_sfct.sh,Load data for OPT_EPOS_SFCT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK31,adwgk31_optm_epos_fct.sh,Load data for OPT_EPOS_FCT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK32,adwgk32_optm_epos_wb_f.sh,AGG for OPT_EPOS_WLY_BRAND_FCT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK33,adwgk33_optm_epos_peb_f.sh,BFCT for OPT_EPOS_POST_EVENT_BASLN_FCT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK34,adwgk34_optm_plan_mth_f.sh,AGG for OPT_PLAN_MTH_FCT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK35,adwgk35_optm_bus_unit_d_b.sh,OPT_BUS_UNIT_DIM [backup],N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK36,adwgk36_optm_bus_unit_e_b.sh,OPT_BUS_UNIT_ESI [backup],N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK37,adwgk37_optm_bus_unit_s_b.sh,OPT_BUS_UNIT_SDIM [backup],N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK38,adwgk38_optm_bus_unit_f_b.sh,OPT_BUS_UNIT_FDIM [backup],N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK39,adwgk39_optm_acct_esi_b.sh,OPT_ACCT_ESI [backup],N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK40,adwgk40_optm_acct_typ2d_b.sh,OPT_ACCT_HIER_TYPE2_DIM [backup],N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK41,adwgk41_optm_acct_typ2s_b.sh,OPT_ACCT_HIER_TYPE2_SDIM [backup],N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK42,adwgk42_optm_acct_dim_b.sh,OPT_ACCT_DIM [backup],N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK43,adwgk43_optm_acct_sdim_b.sh,OPT_ACCT_SDIM [backup],N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK44,adwgk44_optm_acct_fdim_b.sh,OPT_ACCT_FDIM [backup],N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK45,adwgk45_optm_acct_h_fd_b.sh,OPT_ACCT_HIER_FDIM [backup],N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK47,adwgk47_optm_buom_ship_o4.sh,PUBLISH BUOM UNIT SHIPMENT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK48,adwgk48_optm_cu_ship_o4.sh,PUBLISH CU SHIPMENT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK49,adwgk49_optm_logi_detl_o4.sh,PUBLISH LOGISTIC DETAIL,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK50,adwgk50_optm_user_acct_o4.sh,PUBLISH USER ACCOUNT POSITION,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK51,adwgk51_optm_asdn_type2_b.sh,OPT_ACCT_ASDN_TYPE2_DIM [backup],N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK52,adwgk52_optm_prmt_prod_ag.sh,OPT_PRMTN_PROD_FCT [AGG],N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK53,adwgk53_optm_archv_file.sh,Archive Current Files,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK54,adwgk54_optm_drop_gtin_lt.sh,PUBLISH DROPPED GTIN LIST,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK55,adwgk55_optm_user_acct_na.sh,PUBLISH USER ACCOUNT POSITION NOADMIN,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK56,adwgk56_optm_set_epos_sem.sh,Set EPOS semaphore if it not exist,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK57,adwgk57_optm_rels_epos_sm.sh,Release EPOS semaphore,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK58,adwgk58_optm_sh_pr_acc_sf.sh,Load stage data for OPT_SHPMT_PRMTN_ACCT_SFCT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK59,adwgk59_optm_basln_flt.sh,OPT_BASLN_FCT[FLTR_LKP],N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK61,adwgk61_optm_rfrsh_mv01.sh,Refresh MV OPT_FILTR_LKP_MV01,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK62,adwgk62_optm_rfrsh_mv02.sh,Refresh MV OPT_FILTR_LKP_MV02,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK63,adwgk63_optm_pymt_by_doc.sh,PUBLISH PAYMENTS_BY_DOC,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK64,adwgk64_optm_ld_sh_ful_f.sh,Load OPT_SHPMT_FULL_FCT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK65,adwgk65_optm_ld_act_sh_sd.sh,Load OPT_ACCT_SHIPT_ASSOC_SDIM,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK66,adwgk66_optm_ld_fund_pymt.sh,Load OPT_FUND_PYMT_DOC_TSFCT_DD,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK67,adwgk67_optm_rfrsh_mv03.sh,Refresh MV OPT_FILTR_LKP_MV03,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK68,adwgk68_optm_sh_pr_mth_sf.sh,Load OPT_SHPMT_PRMTN_MTH_SFCT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK69,adwgk69_optm_sh_gt_mtn_f.sh,Load OPT_SHPMT_GTIN_MTH_FCT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK70,adwgk70_optm_sh_fd_mth_f.sh,Load OPT_SHPMT_FUND_MTH_FCT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK71,adwgk71_optm_sh_fund_brnd.sh,Load OPT_SHPMT_FUND_BRAND_SFCT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK72,adwgk72_optm_sh_plan_prod.sh,Load OPT_SHPMT_PLAN_PROD_SFCT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK73,adwgk73_optm_ld_fund_if.sh,Load OPT_FUND_IFCT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK74,adwgk74_optm_acct_brd_tsp.sh,PUBLISH ACCOUNT BRAND TSP,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK75,adwgk75_optm_prod_dmy_fdim.sh,create dummy products,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK94,adwgk94_optm_rename_file.sh,Rename extract file,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK95,adwgk95_optm_load_end.sh,Load end,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK96,adwgk96_optm_backup_end.sh,Backup end,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK97,adwgk97_optm_o4_start.sh,O4 start,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK98,adwgk98_optm_rels_semaph.sh,Release semaphore for shipment  process,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJK99,adwgk99_optm_end_shpmnt.sh,End job for shipment weekly process,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJKDP,adwgkdp_optm_disp_plan_cmpt.sh,Load OPT_DISP_PLAN_CMPT_DIM,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJKDD,adwgkdd_optm_disp_plan_cmpt.sh,PUBLISH DISPLAY PLANNING COMPONENT,N,60,N,,,N,,,,
ADWGGKE7@ETL01,ADWGJKAR,adwgkar_optm_wkly_arch_file.sh,Archive Weekly Data Dump Files,N,60,N,,,N,,,,
ADWGGKE8@ETL01,ADWGJK00,adwgk00_optp_begin_plb_cal.sh,Trigger job for Planning baseline Calculation,N,60,N,,,N,,,,
ADWGGKE8@ETL01,ADWGJK01,adwgk01_optp_shpmt_wk_agg.sh,Shipment Aggregation to weeks,N,60,N,,,N,,,,
ADWGGKE8@ETL01,ADWGJK02,adwgk02_optp_post_basln.sh,Post Event Baseline Calculation,N,60,N,,,N,,,,
ADWGGKE8@ETL01,ADWGJK03,adwgk03_optp_plan_basln.sh,Planning Baseline Calculation,N,60,N,,,N,,,,
ADWGGKE8@ETL01,ADWGJK98,adwgk98_optp_rels_smph.sh,Release semaphore,N,60,N,,,N,,,,
ADWGGKE8@ETL01,ADWGJK99,adwgk99_optp_end_plb_cal.sh,End job for Planning baseline Calculation,N,60,N,,,N,,,,
ADWGGKE8@ETL01,ADWGJK76,adwgk76_optm_reorg_prcss.sh,Reorg process for Tables,N,60,N,,,N,,,,
ADWGGKEA@ETL01,ADWGJK00,adwgk00_optr_begin_ods_rpl.sh,Trigger job of ODS replication,N,60,Y,,4/1/2019 4:00:00 PM,N,,,,
ADWGGKEA@ETL01,ADWGJK0A,adwgk0a_optr_set_semaphore.sh,check semaphore and set it if not exist,Y,40,Y,1500,10/1/2018 3:15:00 PM,N,,,,
ADWGGKEA@ETL01,ADWGJK01,adwgk01_optr_ods_init.sh,initial process of ODS replication,Y,40,N,,,N,,,,
ADWGGKEA@ETL01,ADWGJK02,adwgk02_optr_trg_ods_grp1.sh,Triger job for ODS replication group1,N,60,N,,,N,,,,
ADWGGKEA@ETL01,ADWGJK03,adwgk03_optr_trg_ods_grp2.sh,Triger job for ODS replication group2,N,60,N,,,N,,,,
ADWGGKEA@ETL01,ADWGJK04,adwgk04_optr_h_tfm_inf_org.sh,H_TFM_INTERFACE_ORG_PLC,Y,40,N,,,N,,,,
ADWGGKEA@ETL01,ADWGJK05,adwgk05_optr_s_accnt_postn.sh,S_ACCNT_POSTN_PLC,Y,40,N,,,N,,,,
ADWGGKEA@ETL01,ADWGJK06,adwgk06_optr_s_addr_per.sh,S_ADDR_PER_PLC,Y,40,N,,,N,,,,
ADWGGKEA@ETL01,ADWGJK07,adwgk07_optr_s_bu.sh,S_BU_PLC,Y,40,N,,,N,,,,
ADWGGKEA@ETL01,ADWGJK08,adwgk08_optr_s_contact.sh,S_CONTACT_PLC,Y,40,N,,,N,,,,
ADWGGKEA@ETL01,ADWGJK09,adwgk09_optr_s_ctlg_cat.sh,S_CTLG_CAT_PLC,Y,40,N,,,N,,,,
