CTRLM_TABLE_NAME,JOB_NAME,SCRIPT_NAME,DESCRIPTION,CRITICAL_LONG_RUN_JOBS_FLAG,THRESHOLD_RUN_TIME,CRITICAL_NOT_STARTED_JOBS_FLAG,FROM_TIME,THRESHOLD_START_TIME,EXCLUDE_JOBS_FLAG,FAIL_FLAG,TEAM_NAME,SNOW_WORK_GROUP,MIR3_WORK_GROUP,REGION,APPLICATION,JOB_TYPE
SEBLG408@ADLN5755,SEBLJ5100h,sebl5100_optima_sid_io.sh,Optima SID-IO Unix Job,Y,40,N,0100,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5103d,sebl5103_optima_actuals.sh,Optima Upload Actuals Unix Job,Y,40,Y,1830,1945,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5105d,sebl5105_optima_act_hdr.sh,Optima Actuals Payment Header UNIX Job,Y,40,Y,,2000,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5107d,sebl5107_optima_cst_inv.sh,Optima Customer Invoice UNIX Job,Y,40,N,1400,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5113c,sebl5113_optima_ap_pay.sh,Optima Vendor Invoice Unix Job,Y,40,N,1430,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5121d,sebl5121_optima_post_oi.sh,Optima Post OI Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5123g,sebl5123_optima_acc_cmp.sh,Optima Accrual Comparison Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5123h,sebl5123_optima_acc_cmp.sh,Optima Accrual Comparison Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5123j,sebl5123_optima_acc_cmp.sh,Optima Accrual Comparison Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5125c,sebl5125_optima_custom_del.sh,Optima Customer Deletion Unix Job,Y,40,N,0130,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5127e,sebl5127_optima_offinv_scl.sh,Optima On Invoice Scalable Unix Job,Y,80,N,1600,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5129e,sebl5129_optima_offscl_ext.sh,Optima On Invoice Scalable Extract Unix Job,Y,40,N,0435,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5140c,sebl5140_optima_treasury.sh,Optima Treasury Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5300g,sebl5300_optima_shipmaster.sh,Optima Shipmaster Unix Job,Y,60,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5300h,sebl5300_optima_shipmaster.sh,Optima Shipmaster Unix Job,Y,40,N,0900,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5300j,sebl5300_optima_shipmaster.sh,Optima Shipmaster Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5302g,sebl5302_optima_merge_load.sh,Optima Merge Load Unix Job,Y,70,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5302h,sebl5302_optima_merge_load.sh,Optima Merge Load Unix Job,Y,60,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5302j,sebl5302_optima_merge_load.sh,Optima Merge Load Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5303g,sebl5303_optima_fundgnload.sh,Optima Shipment FundGen Load Unix Job,Y,50,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5303h,sebl5303_optima_fundgnload.sh,Optima Shipment FundGen Load Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5303j,sebl5303_optima_fundgnload.sh,Optima Shipment FundGen Load Unix Job,Y,46,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5305g,sebl5305_optima_fundgncalc.sh,Optima Shipment FunGenCalc Unix Job,Y,50,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5305h,sebl5305_optima_fundgncalc.sh,Optima Shipment FunGenCalc Unix Job,Y,46,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5305j,sebl5305_optima_fundgncalc.sh,Optima Shipment FunGenCalc Unix Job,Y,46,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5307g,sebl5307_optima_fundgnupd.sh,Optima Shipment FunGenUpdate Unix Job,Y,50,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5307h,sebl5307_optima_fundgnupd.sh,Optima Shipment FunGenUpdate Unix Job,Y,46,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5307j,sebl5307_optima_fundgnupd.sh,Optima Shipment FunGenUpdate Unix Job,Y,46,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5317g,sebl5317_optima_child_upd.sh,Optima Shipment Child Accrual Update Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5317h,sebl5317_optima_child_upd.sh,Optima Shipment Child Accrual Update Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5317j,sebl5317_optima_child_upd.sh,Optima Shipment Child Accrual Update Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5319g,sebl5319_optima_ciindxload.sh,Optima Shipment CI Index Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5321g,sebl5321_optima_mpa_load.sh,Optima Shipment MPA Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5321h,sebl5321_optima_mpa_load.sh,Optima Shipment MPA Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5321j,sebl5321_optima_mpa_load.sh,Optima Shipment MPA Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5323j,sebl5323_optima_frcst_load.sh,Optima Shipment Fund Forecast Unix Job,Y,46,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5323l,sebl5323_optima_frcst_load.sh,Optima Shipment Fund Forecast Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5323m,sebl5323_optima_frcst_load.sh,Optima Shipment Fund Forecast Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5327c,sebl5327_optima_fund_trans.sh,Optima Fund Transfer Unix Job,Y,40,Y,,2220,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5327g,sebl5327_optima_fund_trans.sh,Optima Fund Transfer Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5329c,sebl5329_optima_fund_adjst.sh,Optima Fund Adjustment Unix Job,Y,40,Y,1900,1915,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5332d,sebl5332_optima_int_ord.sh,Optima Internal Order Unix Job,Y,40,N,1800,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5334c,sebl5334_tfm_acc_team.sh,Optima Account Team Unix Job,Y,40,N,2145,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5338b,sebl5338_optima_error_rep.sh,Optima Consolidated Error Reports Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ53gx,sebl53_optima_ship_load.sh,Optima Shipload Unix Job,Y,40,N,0930,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ53hx,sebl53_optima_ship_load.sh,Optima Shipload Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ54cx,sebl54_tfm_sdc_ax.sh,Send GC to AX after Global SVP completes Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5500c,sebl5500_sdc_view_load1.sh,Optima SDC Views load1 Unix Job,Y,40,Y,1115,1215,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5502c,sebl5502_sdc_view_load3.sh,Optima SDC Views load3 Unix Job,Y,40,Y,1115,1215,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5504c,sebl5504_optima_prd_sdc.sh,Optima SDC Products Unix Job,Y,120,Y,,1159,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5506c,sebl5506_optima_acc_sdc.sh,Optima SDC Accounts Unix Job,Y,60,Y,,1400,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5508c,sebl5508_optima_err_sdc.sh,Optima SDC Error Report Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5512e,sebl5512_optima_promo_cost.sh,Optima Promo Cost Unix Job,Y,160,Y,,2000,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5512f,sebl5512_optima_promo_cost.sh,Optima Promo Cost Unix Job,Y,160,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5544c,sebl5544_optima_shipto.sh,Optima Oneup Shipto Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5545c,sebl5545_optima_cib_shipto.sh,Optima Oneup CIB Shipto Unix Job,Y,40,N,2055,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ55cx,sebl55_tfm_ax_revcost.sh,Recieve GC from AX to RevCost Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ56cx,sebl56_tfm_fundtrnsfr_ax.sh,Optima Ax Fund Trasfer Unix Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5704c,sebl5704_optima_nos_mt.sh,Optima Nos_MT Unix Job,Y,40,N,1600,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5706c,sebl5706_optima_price_list.sh,Optima Pricelist Unix Job,Y,40,N,1900,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5708c,sebl5708_optima_base_svp.sh,Optima SVP Aggregation Unix Job,Y,50,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5714c,sebl5714_optima_niv_su.sh,Optima NIV/SU Unix Job,Y,80,N,2300,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5716c,sebl5716_optima_tt_perc.sh,Optima TT Perc Unix Job,Y,40,N,2200,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5722c,sebl5722_optima_cust_acq.sh,Optima Customer Acquire Unix Job,Y,40,Y,,1530,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5724c,sebl5724_optima_revar_cost.sh,Optima RVC Unix Job,Y,60,N,,1815,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5726c,sebl5726_optima_compl_upd.sh,Optima Compliance Upload Unix Job,Y,40,N,1100,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@ADLN5755,SEBLJ5726e,sebl5726_optima_compl_upd.sh,Optima Compliance Upload Unix Job,Y,40,N,1300,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,Linux
SEBLG408@-SIEBEL114,SEBLJ5106d,sebl5106_tfm_act_hdr_upd.bat,Optima Actuals Payment Header NT Job,Y,40,Y,,2000,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5108d,sebl5108_tfm_csi_stat_upd.bat,Optima Customer Invoice NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5114c,sebl5114_tfm_ap_payments.bat,Optima Vendor Invoice NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5122d,sebl5122_tfm_postoi_upd.bat,Optima Post OI NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5128e,sebl5128_tfm_sca_off_inv.bat,Optima On Invoice Scalable NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5138c,sebl5138_tfm_treasury_upd.bat,Optima Treasury NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5304g,sebl5304_tfm_shp_init_upd.bat,Optima Shipment FunGenload NT Job,Y,50,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5304h,sebl5304_tfm_shp_init_upd.bat,Optima Shipment FunGenload NT Job,Y,60,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5304j,sebl5304_tfm_shp_init_upd.bat,Optima Shipment FunGenload NT Job,Y,46,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5306g,sebl5306_tfm_shp_fund_imp.bat,Optima Shipment FunGenCalc NT Job,Y,50,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5306h,sebl5306_tfm_shp_fund_imp.bat,Optima Shipment FunGenCalc NT Job,Y,60,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5306j,sebl5306_tfm_shp_fund_imp.bat,Optima Shipment FunGenCalc NT Job,Y,46,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5308g,sebl5308_tfm_shp_fund_upd.bat,Optima Shipment FunGenUpdate NT Job,Y,50,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5308h,sebl5308_tfm_shp_fund_upd.bat,Optima Shipment FunGenUpdate NT Job,Y,46,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5308j,sebl5308_tfm_shp_fund_upd.bat,Optima Shipment FunGenUpdate NT Job,Y,46,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5318g,sebl5318_tfm_chld_upd.bat,Optima Shipment Child Accrual Update NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5318h,sebl5318_tfm_chld_upd.bat,Optima Shipment Child Accrual Update NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5318j,sebl5318_tfm_chld_upd.bat,Optima Shipment Child Accrual Update NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5320g,sebl5320_tfm_ci_index_upd.bat,Optima Shipment CI Index NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5322g,sebl5322_tfm_mpa_upd.bat,Optima Shipment MPA NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5322h,sebl5322_tfm_mpa_upd.bat,Optima Shipment MPA NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5322j,sebl5322_tfm_mpa_upd.bat,Optima Shipment MPA NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5324j,sebl5324_tfm_fnd_frcst.bat,Optima Shipment Fund Forecast NT Job,Y,46,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5324l,sebl5324_tfm_fnd_frcst.bat,Optima Shipment Fund Forecast NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5324m,sebl5324_tfm_fnd_frcst.bat,Optima Shipment Fund Forecast NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5328c,sebl5328_tfm_fund_transfer.bat,Optima Fund Transfer NT Job,Y,40,Y,,2220,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5328e,sebl5328_tfm_fund_transfer.bat,Optima Fund Transfer NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5328g,sebl5328_tfm_fund_transfer.bat,Optima Fund Transfer NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5330c,sebl5330_tfm_fund_adjust.bat,Optima Fund Adjustment NT Job,Y,40,Y,,1915,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5335c,sebl5335_tfm_acc_team.bat,Optima Account Team NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5505c,sebl5505_tfm_merged_sdcprd.bat,Optima SDC Products NT Job,Y,60,Y,,1345,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5507c,sebl5507_tfm_merged_sdc.bat,Optima SDC Accounts NT Job,Y,80,Y,,1430,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5705c,sebl5705_tfm_nsu_mt_imp.bat,Optima Nos_MT NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5707c,sebl5707_tfm_pri_imp.bat,Optima Pricelist NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5715c,sebl5715_tfm_niv_su_upload.bat,Optima NIV/SU NT Job,Y,80,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5717c,sebl5717_tfm_tt_pec_upload.bat,Optima TT Perc NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5725c,sebl5725_tfm_rev_var_cost.bat,Optima RVC NT Job,Y,40,N,,1915,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5727c,sebl5727_tfm_upload_compl.bat,Optima Compliance Upload NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5727e,sebl5727_tfm_upload_compl.bat,Optima Compliance Upload NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5729c,sebl5729_tfm_pln_prd_upd.bat,Optima Plan Upload NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5733c,sebl5733_optima_year_end.bat,Optima Year End Accrual Upload NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5733e,sebl5733_optima_year_end.bat,Optima Year End Accrual Upload NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5735c,sebl5735_tfm_fund_rate_upd.bat,Optima Fund Rate NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5745c,sebl5745_tfm_del_brdsplit.bat,Optima Brandsplit Delete NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
SEBLG408@-SIEBEL114,SEBLJ5752e,sebl5752_tfm_sca_rev_oi.bat,Optima On Invoice Reverse Scalable NT Job,Y,40,N,,,N,Y,Optima CEEMEA ,HPE_CDS_TFM_Optima_TX_L2,CETX,CE,Tx,NT
